__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2020-03-05,US,United States,arts,Arts & Entertainment,TOTAL,98.46
HiringLabSectoralPosting,2020-03-05,US,United States,childcare,Childcare,TOTAL,98.47
HiringLabSectoralPosting,2020-03-05,US,United States,engcivil,Civil Engineering,TOTAL,100.75
HiringLabSectoralPosting,2020-03-05,US,United States,finance,Banking & Finance,TOTAL,106.47
HiringLabSectoralPosting,2020-03-06,US,United States,accounting,Accounting,TOTAL,103.63
HiringLabSectoralPosting,2020-03-06,US,United States,admin,Administrative Assistance,TOTAL,98.91
HiringLabSectoralPosting,2020-03-06,US,United States,arch,Architecture,TOTAL,100.53
HiringLabSectoralPosting,2020-03-06,US,United States,arts,Arts & Entertainment,TOTAL,98.5
HiringLabSectoralPosting,2020-03-06,US,United States,childcare,Childcare,TOTAL,98.22
HiringLabSectoralPosting,2020-03-06,US,United States,engcivil,Civil Engineering,TOTAL,100.85
HiringLabSectoralPosting,2020-03-06,US,United States,finance,Banking & Finance,TOTAL,106.9
HiringLabSectoralPosting,2020-03-07,US,United States,accounting,Accounting,TOTAL,103.55
HiringLabSectoralPosting,2020-03-07,US,United States,admin,Administrative Assistance,TOTAL,98.44
HiringLabSectoralPosting,2020-03-07,US,United States,arch,Architecture,TOTAL,100.68
HiringLabSectoralPosting,2020-03-07,US,United States,arts,Arts & Entertainment,TOTAL,98.55
HiringLabSectoralPosting,2020-03-07,US,United States,childcare,Childcare,TOTAL,98.03
HiringLabSectoralPosting,2020-03-07,US,United States,engcivil,Civil Engineering,TOTAL,100.81
HiringLabSectoralPosting,2020-03-07,US,United States,finance,Banking & Finance,TOTAL,107.21
HiringLabSectoralPosting,2020-03-08,US,United States,accounting,Accounting,TOTAL,103.36
HiringLabSectoralPosting,2020-03-08,US,United States,admin,Administrative Assistance,TOTAL,98.39
HiringLabSectoralPosting,2020-03-08,US,United States,arch,Architecture,TOTAL,100.74
HiringLabSectoralPosting,2020-03-08,US,United States,arts,Arts & Entertainment,TOTAL,98.48
HiringLabSectoralPosting,2020-03-08,US,United States,childcare,Childcare,TOTAL,97.86
HiringLabSectoralPosting,2020-03-08,US,United States,engcivil,Civil Engineering,TOTAL,100.67
HiringLabSectoralPosting,2020-03-08,US,United States,finance,Banking & Finance,TOTAL,107.48
HiringLabSectoralPosting,2020-03-09,US,United States,accounting,Accounting,TOTAL,103.06
HiringLabSectoralPosting,2020-03-09,US,United States,admin,Administrative Assistance,TOTAL,98.32
HiringLabSectoralPosting,2020-03-09,US,United States,arch,Architecture,TOTAL,100.64
HiringLabSectoralPosting,2020-03-09,US,United States,arts,Arts & Entertainment,TOTAL,98.25
HiringLabSectoralPosting,2020-03-09,US,United States,childcare,Childcare,TOTAL,97.69
HiringLabSectoralPosting,2020-03-09,US,United States,engcivil,Civil Engineering,TOTAL,100.51
HiringLabSectoralPosting,2020-03-09,US,United States,finance,Banking & Finance,TOTAL,107.69
HiringLabSectoralPosting,2020-03-10,US,United States,accounting,Accounting,TOTAL,102.71
HiringLabSectoralPosting,2020-03-10,US,United States,admin,Administrative Assistance,TOTAL,98.31
HiringLabSectoralPosting,2020-03-10,US,United States,arch,Architecture,TOTAL,100.53
HiringLabSectoralPosting,2020-03-10,US,United States,arts,Arts & Entertainment,TOTAL,98.22
HiringLabSectoralPosting,2020-03-10,US,United States,childcare,Childcare,TOTAL,97.51
HiringLabSectoralPosting,2020-03-10,US,United States,engcivil,Civil Engineering,TOTAL,100.3
HiringLabSectoralPosting,2020-03-10,US,United States,finance,Banking & Finance,TOTAL,108.03
HiringLabSectoralPosting,2020-03-11,US,United States,accounting,Accounting,TOTAL,102.41
HiringLabSectoralPosting,2020-03-11,US,United States,admin,Administrative Assistance,TOTAL,98.33
HiringLabSectoralPosting,2020-03-11,US,United States,arch,Architecture,TOTAL,100.36
HiringLabSectoralPosting,2020-03-11,US,United States,arts,Arts & Entertainment,TOTAL,98.11
HiringLabSectoralPosting,2020-03-11,US,United States,childcare,Childcare,TOTAL,97.23
HiringLabSectoralPosting,2020-03-11,US,United States,engcivil,Civil Engineering,TOTAL,100.17
HiringLabSectoralPosting,2020-03-11,US,United States,finance,Banking & Finance,TOTAL,108.36
HiringLabSectoralPosting,2020-03-12,US,United States,accounting,Accounting,TOTAL,101.44
HiringLabSectoralPosting,2020-03-12,US,United States,admin,Administrative Assistance,TOTAL,98.26
HiringLabSectoralPosting,2020-03-12,US,United States,arch,Architecture,TOTAL,100.26
HiringLabSectoralPosting,2020-03-12,US,United States,arts,Arts & Entertainment,TOTAL,98.07
HiringLabSectoralPosting,2020-03-12,US,United States,childcare,Childcare,TOTAL,97.28
HiringLabSectoralPosting,2020-03-12,US,United States,engcivil,Civil Engineering,TOTAL,100.18
HiringLabSectoralPosting,2020-03-12,US,United States,finance,Banking & Finance,TOTAL,108.47
HiringLabSectoralPosting,2020-03-13,US,United States,accounting,Accounting,TOTAL,100.39
HiringLabSectoralPosting,2020-03-13,US,United States,admin,Administrative Assistance,TOTAL,98.11
HiringLabSectoralPosting,2020-03-13,US,United States,arch,Architecture,TOTAL,100.1
HiringLabSectoralPosting,2020-03-13,US,United States,arts,Arts & Entertainment,TOTAL,97.85
HiringLabSectoralPosting,2020-03-13,US,United States,childcare,Childcare,TOTAL,97.33
HiringLabSectoralPosting,2020-03-13,US,United States,engcivil,Civil Engineering,TOTAL,100.13
HiringLabSectoralPosting,2020-03-13,US,United States,finance,Banking & Finance,TOTAL,108.22
HiringLabSectoralPosting,2020-03-14,US,United States,accounting,Accounting,TOTAL,99.34
HiringLabSectoralPosting,2020-03-14,US,United States,admin,Administrative Assistance,TOTAL,97.83
HiringLabSectoralPosting,2020-03-14,US,United States,arch,Architecture,TOTAL,99.97
HiringLabSectoralPosting,2020-03-14,US,United States,arts,Arts & Entertainment,TOTAL,97.7
HiringLabSectoralPosting,2020-03-14,US,United States,childcare,Childcare,TOTAL,97.17
HiringLabSectoralPosting,2020-03-14,US,United States,engcivil,Civil Engineering,TOTAL,100.23
